review_id,score,duration,comment
ChZDSUhNMG9nS0VJQ0FnSUQ3cW9MeVF3EAE,5,1 個月前,"整體體驗很棒，尤其餐廳的食物很好吃，只有有些小細節需要加強
1.廁所的排氣循環不好，異味排除太慢
2.浴室蓮蓬頭出水量不太大
3.洗手台如有小椅子會更棒"
ChdDSUhNMG9nS0VJQ0FnSUQ3bXE2bnJBRRAB,1,1 個月前,"看了網紅介紹感覺不錯去吃看看，一人要價600+10%。約1000入座，吃到約1200,龍蝦味増湯：連渣都沒有只剩湯。
和牛肉燥：剩渣沒吃到過。
吃到後來想來點冰淇淋：又空了也沒得吃。
其他料理是還挺有特色，但這補菜速度要我花660還要從台北開過來吃，打死不可能了。"
ChdDSUhNMG9nS0VJQ0FnSUQ3aXREUnhBRRAB,5,1 個月前,房間很乾淨舒適，但早午餐炸物有點冷了有點硬！建議遊戲區可以多增加一些設施，而不是放兩套廚房玩具就沒了！
ChZDSUhNMG9nS0VJQ0FnSURia1BYVGRnEAE,5,2 個月前,"四人房空間大又舒適
窗戶旁有沙發跟小桌子
三分式衛浴👍

館內設施雖然不多
但停車位子滿足夠的
頂樓有遊戲室帶小孩也能玩
戶外也有空間可以坐下喝酒🍻

服務人員都很親切

很喜歡晚上的甜點派對🎉
推薦一定要吃豆漿奶酪！
超級綿密嫩到不行～"
ChdDSUhNMG9nS0VJQ0FnSUNuMDhpVmtRRRAB,4,2 週前,飯店很舒服，早午餐很適合住飯店喜歡賴床的人，但沒有游泳池比較可惜一點。
ChZDSUhNMG9nS0VJQ0FnSURiNTdpSGV3EAE,3,2 個月前,"我不是住宿，是選擇早午餐時段，早上6:30至下午1:30的用餐方案，600+10%/每人，餐食種類不多，熱食類的口味都不錯，水果 甜點 冰品 都還可以，但是以下的照片⋯
1.落地窗沒有景色有水幕造景，但是玻璃很髒 ，不舒服。
2.用餐四小時，整台餐車一直在用餐區域推來推去的收拾餐盤，一直看到廚餘桶跟用過的餐盤還有推車發出很大的聲響，女兒還驚恐了一下。
3.不理解為什麼現場沒有提供冰塊？想喝冰美式就需要一直跟服務人員要，很不方便，還有現場補餐盤的聲響很大，覺得煙波餐食還有很大的進步空間。"
ChZDSUhNMG9nS0VJQ0FnSUQ3bXVycUVnEAE,5,1 個月前,"因信用卡推薦使用平台Expedia 上預定，平台的費用貴一點卻不含早餐，當天入住才知道官網預定或是其他平台反而價低含早餐，當下心情真的很差，感覺被平台當盤子了，服務我們的蕭小姐（名牌有寫kelly）,協助我們跟平台取消並重新預定，真的很感謝她，完全體諒我們的心情

飯店乾淨整潔，早餐真的豐盛到心情好一整天，收拾餐盤的服務人員也很關心客人的用餐狀況，整體下來，第一次住煙波，完全五顆星！👍"
ChdDSUhNMG9nS0VJQ0FnSUQ3N3MzWHVnRRAB,5,1 個月前,每個人都很親切！昨天傍晚五點多到自助結帳機check in 旁邊的櫃檯田小姐細心跟我們介紹完後，注意到我腳上的傷口，跟我說如果有需要可以包紮🥹 這點小細節都注意到我要哭ㄌ，也謝謝今天早上幫我包紮的櫃檯石先生🙏
ChdDSUhNMG9nS0VJQ0FnSUM3LU5iX29RRRAB,3,2 個月前,來宜蘭吃早午餐，60歲以上銀髮族$399免收服務費！早上10:00用餐到13:30..喝了豆漿牛奶，咖啡！覺得和牛小漢堡好吃！其他很普通！水果只吃紅黃西瓜！冰淇淋超硬，挖不起來，也不是好吃的口味！補菜數度慢，有些甚至空很久…坐在靠窗位，沒人收盤子，只有在12點後客人剩八成才開始有人來收，我和先生看不慣，幾乎都是自己端出去給服務員…平日早上10點人滿滿，位子很擠，吃完口乾舌燥，回家猛灌水…
ChZDSUhNMG9nS0VJQ0FnSUNuZzhfZURREAE,5,2 週前,位置很好，去每個景點都很近，早上起來跑步非常舒服；早餐有許多特色美食，非常滿意。
ChdDSUhNMG9nS0VJQ0FnSUQ3MXAyUjZBRRAB,5,1 個月前,飯店整體都很不錯，服務人員態度親切且房間寬敞新穎，重點是自助早餐美味多樣，價格也不貴，一切都好！（小小心願希望吹風機可以更新成風大一點的機型）
ChZDSUhNMG9nS0VJQ0FnSUQ3MmZXaFVnEAE,4,1 個月前,"本來想給五顆星，可是設施裡面沒有游泳池😅
飯店的早餐很貼心：有標示蛋奶素、純素，只是建議（字可以大一點）因為現在很多年紀大的有老花看不太清楚🤣🤣晚上有活動👍增加娛樂性 ❤️"
ChdDSUhNMG9nS0VJQ0FnSUM3LVoyLXpnRRAB,5,1 個月前,在8/14晚上臨時決定入住，想給當天晚上的服務人員及櫃檯人員(沒有記住小姐的姓名)說聲謝謝，因為你們親切及仔細說明，讓我們確定入住，飯店及房間環境也很乾淨，對於我們是一個很不錯的住宿體驗！
ChdDSUhNMG9nS0VJQ0FnSURibWNXRXh3RRAB,5,2 個月前,藉由agoda平台訂購煙波的家庭房，可能配合飯店活動，假日人潮很多。房間寬敞，且浴室乾濕分離，隔音效果也不錯，晚上不會聽到其他住客的聲音，住起來很舒適。另外，晚上21:00有小活動，煙波有提供免費小點心（甜點、古早味餅乾等），蠻貼心的。早上用餐時間也很寬裕，可以用餐到13:30，適合想來度假、睡到自然醒的客人可以用早午餐。提供的餐點也別具特色，補餐點的速度很快，看得出來他們的用心。不過，因為假日人潮眾多，可以發現餐廳人手不足，收餐盤的速度明顯較慢，但不影響用餐體驗。
ChZDSUhNMG9nS0VJQ0FnSUM3OUtUUWV3EAE,4,2 個月前,"官網訂平日3人房5022元，
對於帶ㄧ個大童的家庭有點貴，
3人4人同價，
樓下車位不夠，
平日晚一點來就要停外面或附近，
入住時間較晚沒什麼人還是堅持機器check in，電梯等很久，不主動提供盥洗用具我覺得沒差，
但房間沒瓶裝礦泉水要自己去飲水機裝水實在不喜歡。"
ChZDSUhNMG9nS0VJQ0FnSUQ3aFluMVVREAE,4,1 個月前,房間乾淨整潔，自助早餐菜色很多樣化也很豐富，和之前住的其它飯店早餐相比，選擇性多很多，唯一美中不足就是電梯太小，用餐時間和退房時間電梯都要等超久。
ChZDSUhNMG9nS0VJQ0FnSURIMjkyd05BEAE,2,3 週前,"用agoda訂房
訂房當下確定是一雙人床含浴缸
但是現場入住卻告知agoda後台
是雙人小床及淋浴間
訂單也僅顯示一間客房
建議不要使用agoda
不然到現場的房型都不同
飯店也告知只能加價換房 體驗不佳"
ChdDSUhNMG9nS0VJQ0FnSUNMMmZPNzVnRRAB,4,3 個月前,本次入住帶著期待的心情，很可惜煙坡離轉運站及火車站雖大約10幾分鐘車程也沒有飯店接駁車，選著過去只有計程車或者租借車過去，稍嫌不方便，周邊環境寧靜，但無特別設施可用，若3點入住因不是在市區就得乾坐著等，或著出去走走，到3點再登記入住，但因6月來天氣太過酷熱，真的只想吃個飯就回飯店等入住！這次飯店雖無設施但是有個類似交誼廳有2台販賣機有飲料、泡麵等，飯店還提供開飲機可方便自帶水壺可裝水喝，很好很環保，還有飯店雖無提供入住盥洗用品牙刷，但飯店還是在check in時問客戶有無帶牙刷，如無還是回提供，很貼心！然後房型寬敞都有面窗，唯一美中不足，床偏軟、隔音有些差、加上飯店提供吹風機，低速到不行換一支還是一樣，其他算是不錯！希望有機會至宜蘭再去這些都能改善！其他早點能至1:30所以可以睡到退房再食用恨方便，也沒有一定要沒睡飽還要先吃早點，那種趕的心情！很舒服很棒！
ChdDSUhNMG9nS0VJQ0FnSURyd2ZDQTh3RRAB,5,2 個月前,飯店非常乾淨，房間還放有除濕機保持著房間乾淨優良的環境，房間也蠻安靜的，有嬰兒床嬰兒洗澡用品及烘奶瓶設備蠻不錯。給個小小建議：1.販賣機有飲水機和冷氣開放，環境優渥，但泡泡麵沒有垃圾桶，垃圾還要拿到櫃檯有點不太方便。2.頂樓遊玩空間算大建議放個球池小滑梯讓嬰幼兒可以玩樂一下。其餘都蠻優良的。
ChdDSUhNMG9nS0VJQ0FnSURyX2VLZWt3RRAB,5,2 個月前,"我必須先說，我很喜歡煙波，以下是這次入住的感覺
1.早餐非常棒
2.粉紅泡泡活動介紹，可能對小朋友比較開心，對大朋友的我來說，有風聲大雨點小，感覺不知道上去要幹什麼
3.晚上的party，服務人員第一天進去只說八點半開始有甜點可食用，歡迎我們前往，第二天只問活動地點在哪邊，才告知需要再收費因為我是在網路上旅行社訂的房，雖然說200費用不是很高，但總感覺就不太對了，若第一天說了還沒那麼大的感覺。"
ChZDSUhNMG9nS0VJQ0FnSUNIN0llVURREAE,5,1 個月前,座落在安靜郊區的飯店，房間乾淨還有大陽台面對鄉間，晚上飯店1樓還有提供甜點派對，最讓人驚艷的是飯店自助餐早餐，餐點具有宜蘭特色，口味也好吃，且供應到13:00左右，可以先行退房再用餐，不會讓人有壓力。
ChdDSUhNMG9nS0VJQ0FnSURuNXNtOGlnRRAB,5,1 週前,"服務親切，用心接待！

晚上8：30-10：30還有暗黑派對，除了燈光秀還有點心可以享用！"
ChZDSUhNMG9nS0VJQ0FnSUNybi1xbVRnEAE,5,3 個月前,整體住宿體驗很愉快，唯隔音不太好，隔壁半夜洗澡，被熱水的聲音吵醒，還有廁所門不容易關上小問題。值得特別稱讚的是總類多元豐盛的早餐，龍蝦湯讓人驚艷，服務人員都非常熱心有禮貌，不提供礦泉水而改用飲水機，既環保又不浪費，優秀。
ChdDSUhNMG9nS0VJQ0FnSUNMbnNlXy1RRRAB,3,3 個月前,訂的是豪華雙人房，就很正常規格的雙人床，被子也是正常尺寸的雙人大小，一點都沒有豪華感，電視旁邊多那一塊板子很是多餘的設計，電視音質又很差，床頭邊有一條長版的空間很是浪費，那個空間放貴妃椅質感會提升，房間裝潢的色調不溫馨，沒有放鬆感。衛浴空間夠大，格局很好，用品都齊全，唯一讓我覺得值得的是飯店的自助早餐，多樣又豐富，還可以在11點退房後繼續用餐到下午的1點半。晚上免費的高熱量甜品吃到飽也不錯。
ChdDSUhNMG9nS0VJQ0FnSUNiaFBxOWh3RRAB,4,2 個月前,房間環境是還蠻舒適的，小朋友也喜歡彼彼熊很可愛，但是美中不足的是馬桶很難順暢消化沖走，第一天有反應馬桶的問題，但是住第二晚馬桶一樣不順暢，反而更嚴重，實在是很擾人，印象大打折扣，覺得這樣的住宿實在不方便，也對飯店處理的方式不以為然，似乎沒處理一樣。
ChdDSUhNMG9nS0VJQ0FnSUNuc3IzSmh3RRAB,5,2 週前,"服務人員服務態度友善、親切、專業
房間很大很舒適
R樓有粉紅泡泡拍照區域
可以拍拍網美照打卡留念
R樓旁邊有粉紅樓梯可以帶小朋友上去玩耍放放電及戶外風景區
餐廳餐點多元
1樓有ok販賣機可以買泡麵及飲料旁邊也有提供飲水機可以裝水
整體下來真的很棒👍👍"
ChdDSUhNMG9nS0VJQ0FnSUM3dDRmQTFnRRAB,1,1 個月前,"房間偏潮濕缺乏維護，有明顯的霉味，對過敏者不友善，
早餐補菜速度慢，9:00左右用餐幾乎沒有食物可以吃
早餐收拾桌邊服務人員態度不佳，反應有盤子待收（我已經疊了幾個盤子在桌邊），口氣極差又大聲的回覆她要收隔壁桌子，外面有客人要進來.李x珍小姐，我覺得妳如果心情不好妳應該去服務廚房內場而不是跟客人接觸！
如果不是我很確定我訂的是煙波飯店、我還以為我是在路邊小攤被攤販老闆娘吆喝😑"
ChZDSUhNMG9nS0VJQ0FnSURIZ0thWkhBEAE,5,1 個月前,這次是我第二次入住宜蘭煙波飯店，房間乾淨整潔、冷氣空調舒適、棉被觸感很好，又有陽台可以觀賞周邊風景，退房時間還可以選擇到隔天下午2時退房，配合餐廳用餐時間長，同時可以享受休閒的早午餐，很讚的體驗，值得推薦！
ChdDSUhNMG9nS0VJQ0FnSUN6cnFTemx3RRAB,1,4 個月前,標榜睦鄰的自助餐，特地來捧場，沒想到真是雷透了，11:30進場，還沒十二點，一半的取餐盤是空的，和牛肉燥剩一點油汁，可頌剩三個，土司剩削削，沒人氣的蔥麵包(很難吃又不得不拿)，不值錢的薯條也是剩幾根，整整半小時也不補，正午用餐時間，只剩稀飯無限暢飲，重點還難吃的要命，冰淇淋到一點我要離場，也還是全空的，服務人員是在忙什麼，反應了也是一樣，住個三星旅館附的早餐都比它好吃。真的要選，就只有現炸的小腿、和現煮的乾麵可以吃 。520元一個人，真是冤大頭，你東西少、味道不怎樣算個人喜好，菜盤在二個小時內空快一個小時或是沒補過，就真的太過分了，更不用說那個從冰箱空到旁邊備品的冰淇淋區，非常糟的一家餐廳，早知道去吃三媽臭臭鍋都比來這裡尊貴。
ChdDSUhNMG9nS0VJQ0FnSURIOGViWG9RRRAB,4,3 週前,"人員服務不錯，房間規劃ok，飯店娛樂偏少。
飯店電梯雖然有三部但太小，用餐時間人多，需要耐心等候。"
ChdDSUhNMG9nS0VJQ0FnSUQ3MnZQZXpBRRAB,5,1 個月前,"房間乾淨舒適漂亮👍
點外送忘記跟店家要餐具，一樓櫃檯很熱心的提供我們餐具😆
不過電梯要等比較久一點，期待改善"
ChZDSUhNMG9nS0VJQ0FnSUNIc29DNmZBEAE,5,1 個月前,"很棒的一次住宿體驗
房間乾淨也很安靜
服務人員親切熱心
早餐時段很長，可以吃到13：30
可以沒有壓力的慢慢吃
附近走路就可以到公園及縣史館
運動或文化體驗都很方便"
ChdDSUhNMG9nS0VJQ0FnSUN6cklIRGdnRRAB,5,4 個月前,"⭐️環境-因為之前被湖濱館的床驚艷到，但宜蘭館的床似乎不是同一款，但是也還行，另外沙發真的很舒服，窗外可以看見美麗的風景🫶🏻🫶🏻🫶🏻

⭐️口味- 早午餐超級豐盛，一整個不怕你吃的路線～～之前住過其他間煙波，一如既往的豐盛❤️❤️❤️用餐時間到13:30，實在太神奇了！從來沒遇過可以吃這麽久的用餐時間🍴另外食材真的很新鮮！

⭐️位置-離市區有一小段距離，沒開車的人可能不太方便，有開車的朋友合適，而且特別安靜的地方，附近住宅區有泡麵機可以投😆

🍓心得：服務人員特別親切，會和對到眼的客人特別打招呼問候！晚上還有一個甜點時間，吃到差點被螞蟻搬走的概念🫣
頂樓有小小粉紅泡泡🫧區給大家拍照，可愛的小空間。
煙波的各個服務、設施都讓人感到踏實且用心還注重環保，整體來說煙波飯店們除了好停車外，環境都在很清幽的地方，我們很喜歡💕"
